Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
235,29,20250130,855,18,241,22.89,17.99,200.12
569,29,20250130,38,2,985,23.83,113.98,847.19
172,29,20250130,471,12,101,5.93,7.05,88.02
247,29,20250130,246,6,230,22.3,12.74,194.96
856,29,20250130,776,17,779,22.31,56.68,700.01
794,29,20250130,377,12,115,13.02,8.25,93.73
753,29,20250130,416,2,395,47.57,49.67,297.76
157,29,20250130,741,19,611,36.28,55.67,519.05
151,29,20250130,533,15,831,77.82,48.07,705.11
406,29,20250130,214,11,720,42.59,64.73,612.68
653,29,20250130,271,13,362,37.62,34.66,289.72
800,29,20250130,662,15,968,118.97,55.03,794.0
830,29,20250130,476,16,829,72.86,92.87,663.27
864,29,20250130,761,18,315,20.67,25.84,268.49
36,29,20250130,972,16,183,14.92,19.66,148.42000000000002
68,29,20250130,25,18,641,53.99,93.14,493.87
880,29,20250130,595,17,228,32.34,24.59,171.07
424,29,20250130,436,10,802,28.25,80.17,693.58
203,29,20250130,320,4,826,73.2,47.89,704.91
833,29,20250130,958,5,114,12.08,6.77,95.15
249,29,20250130,309,2,564,19.7,38.92,505.38
269,29,20250130,914,6,257,38.14,35.19,183.67000000000002
570,29,20250130,998,15,635,33.29,87.29,514.42
72,29,20250130,67,13,696,84.29,44.34,567.37
182,29,20250130,333,10,294,40.22,38.18,215.6
302,29,20250130,70,1,369,13.93,39.79,315.28
23,29,20250130,488,12,896,94.03,99.39,702.5799999999999
174,29,20250130,728,3,708,66.39,89.58,552.03
748,29,20250130,68,7,386,40.68,24.88,320.44
58,29,20250130,914,16,183,9.25,18.36,155.39
678,29,20250130,472,11,286,16.25,28.44,241.31
660,29,20250130,27,15,104,13.77,12.84,77.39
629,29,20250130,738,20,395,54.04,49.2,291.76
264,29,20250130,602,4,690,82.01,68.95,539.04
429,29,20250130,869,1,729,22.57,107.65,598.78
882,29,20250130,833,7,721,35.06,100.51,585.4300000000001
305,29,20250130,886,6,178,14.9,25.1,138.0
608,29,20250130,758,2,811,18.52,52.08,740.4
837,29,20250130,881,11,822,28.27,105.88,687.85
914,29,20250130,17,5,419,21.99,28.82,368.19
627,29,20250130,210,2,461,15.1,57.69,388.21000000000004
945,29,20250130,104,13,283,14.68,17.81,250.51
815,29,20250130,596,5,869,51.71,56.18,761.11
978,29,20250130,258,8,348,24.94,40.62,282.44
280,29,20250130,543,4,580,11.72,30.46,537.82
513,29,20250130,542,19,316,39.56,34.73,241.71
101,29,20250130,861,11,397,48.45,57.18,291.37
182,29,20250130,992,7,940,23.5,138.97,777.53
505,29,20250130,884,7,189,23.63,26.63,138.74
693,29,20250130,325,2,230,7.76,28.41,193.82999999999998
533,29,20250130,183,9,431,44.61,55.26,331.13
174,29,20250130,980,9,675,27.65,39.49,607.86
832,29,20250130,936,12,417,50.72,52.9,313.38
611,29,20250130,157,11,835,79.42,75.71,679.87
206,29,20250130,182,14,767,64.49,85.64,616.87
942,29,20250130,979,15,580,60.11,77.25,442.64
346,29,20250130,762,20,815,96.57,46.6,671.83
950,29,20250130,260,15,317,26.33,33.01,257.66
796,29,20250130,611,8,760,89.09,108.3,562.61
861,29,20250130,493,6,555,20.61,46.27,488.12
114,29,20250130,382,15,306,40.02,20.5,245.48
886,29,20250130,739,1,230,27.08,12.62,190.3
131,29,20250130,255,19,978,61.92,96.89,819.19
