Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
847,57,20250130,574,14,162,12.06,12.65,137.29
116,57,20250130,534,8,416,18.75,35.87,361.38
973,57,20250130,943,11,370,38.34,52.13,279.53
312,57,20250130,570,9,237,20.8,12.67,203.53
110,57,20250130,745,8,727,68.48,55.43,603.09
151,57,20250130,549,7,305,41.54,45.75,217.71
334,57,20250130,868,10,526,56.37,69.46,400.17
692,57,20250130,686,5,931,112.23,49.61,769.16
3,57,20250130,992,20,576,74.58,63.1,438.32
72,57,20250130,800,14,378,50.63,48.88,278.49
58,57,20250130,161,14,781,104.6,116.8,559.6
701,57,20250130,191,19,535,58.09,36.42,440.49
509,57,20250130,866,8,243,30.52,34.79,177.69
196,57,20250130,864,10,614,55.64,47.69,510.67
93,57,20250130,245,6,903,127.01,126.14,649.85
257,57,20250130,380,19,722,105.01,70.09,546.9
252,57,20250130,466,9,619,44.01,71.44,503.55
484,57,20250130,598,11,923,124.98,120.65,677.37
914,57,20250130,584,17,961,75.1,54.76,831.14
15,57,20250130,48,14,319,44.63,20.44,253.93
324,57,20250130,340,7,645,92.14,93.18,459.68
167,57,20250130,244,19,410,34.81,46.7,328.49
455,57,20250130,781,11,422,19.34,21.83,380.83
659,57,20250130,544,17,184,21.66,26.99,135.35
135,57,20250130,65,13,945,64.24,138.57,742.19
222,57,20250130,738,14,671,73.83,37.46,559.71
194,57,20250130,969,14,383,18.81,26.56,337.63
83,57,20250130,773,7,524,26.61,46.81,450.58
686,57,20250130,662,8,914,112.4,124.93,676.67
725,57,20250130,147,5,790,43.29,104.84,641.87
231,57,20250130,513,4,279,7.54,32.52,238.94
431,57,20250130,101,11,765,52.16,86.06,626.78
652,57,20250130,897,5,402,60.04,38.69,303.27
234,57,20250130,769,6,593,39.91,33.48,519.61
198,57,20250130,637,10,452,19.09,40.4,392.51
550,57,20250130,294,10,980,47.49,143.29,789.22
901,57,20250130,395,15,313,18.92,16.68,277.4
319,57,20250130,439,12,108,4.3,15.1,88.6
726,57,20250130,190,2,418,46.48,31.61,339.90999999999997
552,57,20250130,9,5,751,32.91,70.19,647.9
580,57,20250130,833,18,535,57.5,69.06,408.44
60,57,20250130,262,12,304,28.17,19.31,256.52
497,57,20250130,610,14,158,6.26,9.69,142.05
436,57,20250130,162,10,808,99.76,59.68,648.56
574,57,20250130,434,2,353,15.8,18.63,318.57
745,57,20250130,608,6,513,17.94,57.16,437.9
711,57,20250130,981,13,418,53.0,48.54,316.46000000000004
658,57,20250130,233,18,436,18.57,35.54,381.89
32,57,20250130,769,7,576,63.81,57.27,454.91999999999996
842,57,20250130,321,8,879,83.88,77.33,717.79
253,57,20250130,345,10,284,17.12,37.81,229.07
170,57,20250130,216,15,782,28.78,107.54,645.6800000000001
567,57,20250130,778,14,606,43.6,67.61,494.78999999999996
148,57,20250130,201,6,359,48.48,46.03,264.49
712,57,20250130,917,14,793,98.04,44.63,650.3299999999999
932,57,20250130,494,9,564,46.27,71.75,445.98
786,57,20250130,937,15,198,12.57,16.39,169.04
993,57,20250130,829,10,282,36.29,27.25,218.46
380,57,20250130,326,10,942,138.16,57.43,746.41
298,57,20250130,381,19,505,54.89,61.03,389.08
432,57,20250130,361,17,170,4.8,25.08,140.12
599,57,20250130,935,11,228,12.72,16.67,198.61
