Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
480,4,20250130,327,7,648,40.0,90.77,517.23
519,4,20250130,110,10,767,42.07,53.72,671.21
427,4,20250130,257,4,112,8.34,12.63,91.03
721,4,20250130,239,17,326,32.27,38.35,255.38
499,4,20250130,909,5,156,11.61,13.04,131.35
941,4,20250130,650,5,731,18.97,109.04,602.99
595,4,20250130,346,20,693,30.85,59.05,603.1
612,4,20250130,634,6,276,24.17,33.1,218.73
853,4,20250130,770,5,425,20.27,29.64,375.09000000000003
517,4,20250130,591,3,166,12.18,17.54,136.28
762,4,20250130,340,11,206,5.74,13.3,186.96
537,4,20250130,665,2,618,49.85,73.2,494.95
648,4,20250130,116,16,994,82.05,90.19,821.76
346,4,20250130,397,19,259,35.17,13.64,210.19
894,4,20250130,223,11,701,15.34,96.49,589.17
640,4,20250130,948,9,690,40.52,100.28,549.2
239,4,20250130,618,14,1000,141.39,54.6,804.01
65,4,20250130,269,2,585,35.92,36.44,512.64
843,4,20250130,556,11,579,46.59,37.27,495.14
159,4,20250130,642,3,628,70.49,59.38,498.13
21,4,20250130,927,13,787,68.6,90.04,628.36
164,4,20250130,113,20,219,24.72,11.82,182.46
681,4,20250130,272,20,486,30.02,52.14,403.84000000000003
122,4,20250130,92,2,519,35.89,42.63,440.48
26,4,20250130,606,16,767,38.43,101.65,626.92
52,4,20250130,205,11,127,17.85,11.49,97.66
790,4,20250130,516,4,955,36.29,114.59,804.12
188,4,20250130,138,16,694,94.82,48.96,550.22
563,4,20250130,845,13,331,19.29,19.48,292.23
664,4,20250130,480,9,607,37.0,64.14,505.86
919,4,20250130,976,11,997,102.12,134.01,760.87
244,4,20250130,39,12,185,14.5,23.12,147.38
430,4,20250130,589,6,622,35.09,31.31,555.6
700,4,20250130,234,8,178,24.69,13.6,139.71
723,4,20250130,636,9,294,32.42,28.3,233.28
320,4,20250130,844,8,487,13.64,43.51,429.85
952,4,20250130,680,20,991,93.8,139.26,757.94
778,4,20250130,167,14,755,30.5,57.17,667.33
590,4,20250130,757,1,448,48.94,67.08,331.98
92,4,20250130,221,3,240,10.28,20.65,209.07
270,4,20250130,789,4,764,57.42,91.74,614.84
451,4,20250130,842,12,412,12.48,20.78,378.74
628,4,20250130,376,2,403,38.67,48.64,315.69
443,4,20250130,882,7,456,22.96,59.79,373.25
241,4,20250130,184,20,255,18.52,14.4,222.07999999999998
315,4,20250130,233,17,166,18.7,17.96,129.34
963,4,20250130,145,4,954,130.04,92.51,731.45
834,4,20250130,158,20,412,37.82,25.05,349.13
319,4,20250130,498,11,503,37.15,56.24,409.61
945,4,20250130,934,18,651,55.69,72.93,522.38
899,4,20250130,282,7,378,26.03,47.29,304.68
929,4,20250130,100,3,413,37.78,33.98,341.24
239,4,20250130,320,3,240,5.57,31.62,202.81
589,4,20250130,54,19,837,71.2,89.04,676.76
55,4,20250130,524,12,840,99.86,42.55,697.59
440,4,20250130,348,17,169,18.82,17.75,132.43
77,4,20250130,409,20,558,37.23,32.5,488.27
744,4,20250130,307,20,276,27.77,19.96,228.26999999999998
4,4,20250130,827,11,208,28.6,18.75,160.65
352,4,20250130,235,8,649,75.74,74.24,499.02
977,4,20250130,747,15,389,24.61,33.83,330.56
662,4,20250130,615,10,106,12.6,12.91,80.49000000000001
715,4,20250130,292,9,973,119.82,96.53,756.65
436,4,20250130,941,20,958,97.91,141.27,718.8199999999999
540,4,20250130,403,11,205,12.65,20.05,172.3
261,4,20250130,315,12,705,79.71,50.5,574.79
362,4,20250130,740,3,524,74.29,51.41,398.3
716,4,20250130,179,8,471,22.19,40.61,408.2
514,4,20250130,554,20,791,18.03,97.8,675.17
949,4,20250130,535,8,354,15.29,46.67,292.04
537,4,20250130,46,12,371,32.05,26.47,312.48
333,4,20250130,652,6,919,110.48,136.41,672.11
398,4,20250130,202,11,442,38.93,33.98,369.09000000000003
564,4,20250130,40,20,302,6.32,27.18,268.5
531,4,20250130,854,1,889,41.12,119.88,728.0
673,4,20250130,573,11,830,107.29,75.75,646.96
823,4,20250130,252,7,141,14.03,8.02,118.95
517,4,20250130,462,6,742,71.68,61.54,608.78
993,4,20250130,388,3,727,99.06,83.84,544.1
398,4,20250130,861,2,827,34.75,117.75,674.5
377,4,20250130,888,3,348,16.14,25.38,306.48
956,4,20250130,115,1,700,39.43,90.76,569.81
561,4,20250130,837,8,241,16.99,26.58,197.43
112,4,20250130,811,10,728,91.78,73.39,562.8299999999999
893,4,20250130,632,1,131,4.49,15.36,111.15
637,4,20250130,457,14,644,36.81,75.86,531.33
751,4,20250130,426,13,716,93.34,80.86,541.8
60,4,20250130,481,3,854,97.07,79.6,677.33
915,4,20250130,352,13,974,39.03,93.29,841.6800000000001
873,4,20250130,916,2,401,59.14,34.03,307.83
782,4,20250130,121,14,974,102.13,69.67,802.2
716,4,20250130,415,13,686,87.74,51.72,546.54
149,4,20250130,710,11,345,19.59,18.28,307.13
86,4,20250130,935,13,459,47.15,61.63,350.22
68,4,20250130,273,7,847,34.95,44.74,767.31
735,4,20250130,88,3,380,40.65,40.97,298.38
346,4,20250130,650,13,634,55.44,89.8,488.76
507,4,20250130,165,2,801,107.62,96.36,597.02
347,4,20250130,837,15,437,31.37,24.63,381.0
909,4,20250130,937,1,232,4.99,27.82,199.19
310,4,20250130,167,17,195,23.22,18.72,153.06
610,4,20250130,655,8,118,15.38,7.21,95.41
152,4,20250130,650,6,513,50.08,60.59,402.33
388,4,20250130,586,16,680,92.37,90.34,497.28999999999996
24,4,20250130,79,8,909,133.01,117.82,658.1700000000001
405,4,20250130,435,4,150,19.47,20.19,110.34
18,4,20250130,741,9,463,66.66,45.96,350.38
926,4,20250130,24,4,601,33.95,72.61,494.44
337,4,20250130,639,17,737,41.58,61.66,633.76
283,4,20250130,314,2,922,117.57,46.37,758.06
204,4,20250130,606,2,220,7.52,32.12,180.36
843,4,20250130,792,3,957,45.12,131.52,780.36
272,4,20250130,13,20,592,43.26,56.88,491.86
737,4,20250130,352,15,340,10.76,36.53,292.71
631,4,20250130,532,13,872,60.42,114.08,697.5
240,4,20250130,380,11,752,109.45,107.09,535.46
335,4,20250130,161,10,871,91.89,56.0,723.11
58,4,20250130,294,17,791,110.21,108.62,572.1700000000001
484,4,20250130,426,4,277,23.05,17.28,236.67000000000002
425,4,20250130,697,13,669,66.44,99.1,503.46000000000004
280,4,20250130,710,16,497,58.38,58.75,379.87
947,4,20250130,830,9,922,118.97,61.24,741.79
1000,4,20250130,720,4,562,16.93,77.87,467.2
102,4,20250130,386,17,585,33.43,49.04,502.53
586,4,20250130,914,16,619,28.46,31.09,559.45
316,4,20250130,624,1,568,31.17,36.86,499.97
423,4,20250130,771,1,671,29.43,90.52,551.05
746,4,20250130,244,1,784,96.13,110.01,577.86
103,4,20250130,350,1,956,133.96,89.93,732.11
617,4,20250130,143,11,352,16.02,33.61,302.37
753,4,20250130,303,5,440,16.5,24.82,398.68
624,4,20250130,116,20,999,71.27,73.0,854.73
800,4,20250130,339,7,466,36.73,32.41,396.86
562,4,20250130,154,16,827,121.11,105.77,600.12
259,4,20250130,299,8,938,88.49,125.72,723.79
809,4,20250130,412,8,141,9.65,15.81,115.53999999999999
42,4,20250130,110,9,395,28.08,24.34,342.58
890,4,20250130,932,9,231,9.14,19.49,202.37
595,4,20250130,426,4,290,32.62,22.25,235.13
666,4,20250130,26,17,825,68.26,52.92,703.8199999999999
875,4,20250130,699,4,117,3.64,17.01,96.35
476,4,20250130,405,3,590,61.44,80.02,448.54
363,4,20250130,262,7,614,26.06,62.64,525.3
907,4,20250130,262,14,849,44.38,58.77,745.85
135,4,20250130,290,1,198,29.07,23.87,145.06
708,4,20250130,441,15,599,22.52,74.22,502.26
374,4,20250130,98,20,959,43.33,61.59,854.08
752,4,20250130,733,19,942,56.6,91.37,794.03
41,4,20250130,252,2,698,19.5,41.22,637.28
946,4,20250130,743,13,285,6.99,18.97,259.04
492,4,20250130,783,4,486,28.95,33.07,423.98
848,4,20250130,651,16,189,7.73,16.17,165.1
500,4,20250130,325,12,355,52.61,46.7,255.69
570,4,20250130,833,13,472,62.82,30.76,378.42
546,4,20250130,787,5,948,41.14,102.49,804.37
70,4,20250130,921,13,531,65.84,31.39,433.77
860,4,20250130,257,2,571,58.2,52.18,460.62
61,4,20250130,27,1,304,39.23,28.15,236.62
815,4,20250130,770,20,108,8.99,7.77,91.24000000000001
286,4,20250130,133,17,893,115.58,91.86,685.56
682,4,20250130,296,16,504,59.88,65.69,378.43
693,4,20250130,535,1,559,18.77,30.77,509.46
743,4,20250130,575,3,141,18.34,16.68,105.98
312,4,20250130,898,16,583,52.63,74.38,455.99
5,4,20250130,445,2,544,57.79,59.25,426.96000000000004
128,4,20250130,9,8,602,33.4,56.34,512.26
7,4,20250130,591,19,487,10.28,33.96,442.76
201,4,20250130,119,7,797,107.04,51.25,638.71
673,4,20250130,963,14,836,49.21,99.05,687.74
859,4,20250130,309,10,760,36.89,49.02,674.09
382,4,20250130,54,8,962,50.16,55.12,856.72
605,4,20250130,262,20,934,107.1,93.9,733.0
187,4,20250130,977,11,779,115.64,101.5,561.86
92,4,20250130,131,3,964,97.53,83.65,782.8199999999999
684,4,20250130,213,1,424,35.2,33.95,354.85
16,4,20250130,101,15,591,70.1,34.84,486.06
469,4,20250130,407,9,912,62.35,66.72,782.9300000000001
856,4,20250130,945,19,571,65.84,77.44,427.72
65,4,20250130,628,6,437,24.58,49.84,362.58
557,4,20250130,166,19,729,58.56,106.79,563.65
346,4,20250130,547,12,522,34.85,35.05,452.1
723,4,20250130,830,8,383,9.83,54.56,318.61
23,4,20250130,108,2,865,42.35,104.71,717.94
411,4,20250130,941,6,339,8.8,44.46,285.74
91,4,20250130,321,16,981,57.35,80.5,843.15
952,4,20250130,68,16,852,48.13,43.13,760.74
180,4,20250130,772,8,566,48.34,77.55,440.11
252,4,20250130,853,17,653,15.2,91.65,546.15
270,4,20250130,618,15,999,64.72,121.45,812.8299999999999
376,4,20250130,77,12,102,8.73,7.05,86.22
669,4,20250130,713,4,153,7.02,12.61,133.37
938,4,20250130,865,2,509,30.81,53.67,424.52
851,4,20250130,855,3,333,7.4,49.9,275.7
13,4,20250130,825,2,321,10.85,46.22,263.93
6,4,20250130,11,8,591,46.03,53.71,491.26
909,4,20250130,892,4,812,82.82,52.71,676.47
815,4,20250130,917,5,156,21.6,22.23,112.17
506,4,20250130,230,16,273,32.23,32.82,207.95
