Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
929,12,20250130,885,13,309,20.53,40.15,248.32
431,12,20250130,507,6,853,79.31,49.67,724.02
146,12,20250130,163,2,817,29.8,116.4,670.8
407,12,20250130,8,10,167,19.62,22.73,124.65
954,12,20250130,287,6,571,66.43,33.34,471.23
950,12,20250130,320,15,704,38.7,76.47,588.83
572,12,20250130,326,9,213,19.65,18.68,174.67000000000002
712,12,20250130,198,17,409,10.47,50.4,348.13
620,12,20250130,264,6,941,115.92,124.49,700.59
130,12,20250130,553,6,721,22.06,58.75,640.19
687,12,20250130,301,7,738,87.11,83.51,567.38
402,12,20250130,847,11,564,52.42,68.09,443.49
14,12,20250130,864,1,656,13.64,92.94,549.42
829,12,20250130,928,5,719,22.02,60.05,636.9300000000001
441,12,20250130,279,16,801,87.12,64.62,649.26
424,12,20250130,333,14,251,19.07,27.75,204.18
407,12,20250130,981,15,128,3.35,11.81,112.84
421,12,20250130,231,20,699,101.78,37.77,559.45
770,12,20250130,494,8,233,18.58,22.94,191.48000000000002
749,12,20250130,525,18,485,55.89,59.08,370.03
778,12,20250130,792,17,200,23.11,29.24,147.65
730,12,20250130,499,6,265,15.37,29.84,219.79
117,12,20250130,18,14,567,50.55,54.52,461.93
935,12,20250130,548,8,350,34.52,19.42,296.06
87,12,20250130,625,9,156,16.97,9.43,129.6
81,12,20250130,504,8,202,28.19,10.92,162.89
17,12,20250130,52,11,167,18.64,16.86,131.5
108,12,20250130,257,12,203,22.25,18.2,162.55
980,12,20250130,712,3,545,61.98,41.0,442.02
326,12,20250130,819,14,987,94.17,139.37,753.46
674,12,20250130,840,4,259,19.71,37.95,201.34
541,12,20250130,911,9,527,17.55,60.32,449.13
3,12,20250130,598,11,756,80.19,106.74,569.0699999999999
521,12,20250130,751,10,270,19.17,34.2,216.63
414,12,20250130,778,8,921,125.12,87.32,708.56
320,12,20250130,87,19,990,38.11,110.52,841.37
129,12,20250130,750,20,455,38.53,29.03,387.44
415,12,20250130,913,9,955,56.87,122.93,775.2
361,12,20250130,250,6,965,40.37,133.59,791.04
628,12,20250130,435,9,361,45.5,33.43,282.07
720,12,20250130,968,12,551,27.87,40.52,482.61
674,12,20250130,281,20,410,25.6,21.22,363.18
267,12,20250130,702,13,520,21.27,35.64,463.09000000000003
846,12,20250130,603,20,316,7.56,35.27,273.17
389,12,20250130,642,7,975,67.23,81.19,826.5799999999999
332,12,20250130,714,10,661,79.18,95.34,486.48
590,12,20250130,410,15,377,39.8,19.64,317.56
896,12,20250130,494,10,141,20.68,21.04,99.28
495,12,20250130,197,12,668,28.23,40.09,599.68
595,12,20250130,736,14,758,50.19,57.01,650.8
845,12,20250130,442,14,634,27.42,58.48,548.1
168,12,20250130,876,20,982,27.51,141.19,813.3
929,12,20250130,299,11,372,19.84,25.59,326.57
96,12,20250130,741,6,607,56.85,45.61,504.53999999999996
284,12,20250130,164,1,963,59.47,55.39,848.14
815,12,20250130,576,16,673,86.38,64.14,522.48
373,12,20250130,598,5,795,68.89,70.26,655.85
102,12,20250130,481,1,125,4.33,13.55,107.12
309,12,20250130,669,8,268,31.13,26.69,210.18
87,12,20250130,602,8,303,12.7,22.25,268.05
838,12,20250130,275,11,632,15.19,85.75,531.06
82,12,20250130,209,13,853,62.04,42.79,748.17
858,12,20250130,746,12,961,103.61,129.54,727.85
184,12,20250130,240,4,995,48.71,62.47,883.8199999999999
477,12,20250130,602,3,634,23.0,79.58,531.42
866,12,20250130,966,6,336,34.95,37.59,263.46
566,12,20250130,518,14,608,33.43,34.36,540.21
729,12,20250130,67,13,807,51.87,54.28,700.85
352,12,20250130,190,11,549,74.15,62.76,412.09000000000003
922,12,20250130,561,5,224,27.18,33.29,163.53
312,12,20250130,933,2,644,24.52,35.47,584.01
88,12,20250130,816,12,512,69.36,75.09,367.55
312,12,20250130,588,18,485,65.27,34.12,385.61
527,12,20250130,910,8,957,59.76,70.32,826.9200000000001
131,12,20250130,77,9,884,43.59,125.19,715.22
461,12,20250130,150,17,833,61.94,42.83,728.23
168,12,20250130,77,14,899,51.64,83.38,763.98
609,12,20250130,194,6,168,10.04,10.56,147.4
338,12,20250130,591,5,427,12.14,24.36,390.5
54,12,20250130,466,4,431,54.02,28.52,348.46
110,12,20250130,541,20,832,98.65,64.23,669.12
668,12,20250130,647,15,694,76.43,94.88,522.69
171,12,20250130,714,16,388,52.9,35.86,299.24
17,12,20250130,842,3,561,30.77,40.97,489.26
674,12,20250130,99,4,513,21.82,41.32,449.86
838,12,20250130,693,7,781,92.79,56.44,631.77
119,12,20250130,223,5,444,10.02,45.44,388.54
180,12,20250130,66,9,184,25.45,12.19,146.36
103,12,20250130,338,13,882,131.71,116.68,633.61
775,12,20250130,721,6,553,30.38,60.6,462.02
460,12,20250130,774,6,438,30.55,25.79,381.65999999999997
165,12,20250130,20,20,231,23.0,15.57,192.43
981,12,20250130,787,7,275,23.06,28.81,223.13
874,12,20250130,406,11,850,75.65,115.55,658.8
976,12,20250130,61,14,984,132.46,111.81,739.73
115,12,20250130,881,15,231,15.41,34.34,181.25
280,12,20250130,236,6,737,36.97,80.32,619.71
728,12,20250130,787,18,248,37.13,26.33,184.54
274,12,20250130,905,5,510,21.98,71.64,416.38
599,12,20250130,659,6,655,49.52,81.03,524.45
545,12,20250130,518,13,642,66.63,85.01,490.36
920,12,20250130,245,12,106,14.59,9.16,82.25
837,12,20250130,336,8,272,9.97,19.54,242.49
472,12,20250130,671,13,253,12.1,23.67,217.23
864,12,20250130,34,2,139,6.88,9.89,122.23
731,12,20250130,237,1,408,33.73,20.47,353.8
442,12,20250130,665,12,217,7.61,20.69,188.7
47,12,20250130,292,19,988,145.94,71.35,770.71
684,12,20250130,447,6,181,14.04,26.3,140.66
347,12,20250130,614,3,623,29.57,88.62,504.81
644,12,20250130,108,5,636,21.45,89.76,524.79
758,12,20250130,80,4,610,12.54,87.36,510.1
611,12,20250130,856,18,493,28.3,25.08,439.62
91,12,20250130,281,9,692,16.39,90.79,584.8199999999999
177,12,20250130,949,10,200,19.48,27.78,152.74
561,12,20250130,308,8,789,44.9,46.06,698.04
903,12,20250130,792,7,681,98.76,76.76,505.48
148,12,20250130,233,2,565,62.35,42.67,459.98
129,12,20250130,519,1,228,28.7,28.5,170.8
966,12,20250130,24,7,728,55.11,93.01,579.88
412,12,20250130,859,6,813,42.75,76.45,693.8
113,12,20250130,213,16,996,41.43,67.2,887.37
575,12,20250130,639,9,482,15.43,63.2,403.37
802,12,20250130,495,5,115,3.54,12.4,99.06
286,12,20250130,199,9,636,26.06,69.64,540.3
731,12,20250130,857,13,503,25.98,62.16,414.86
918,12,20250130,578,7,548,33.93,78.99,435.08000000000004
595,12,20250130,529,9,713,54.19,51.13,607.6800000000001
501,12,20250130,337,4,967,46.17,115.4,805.4300000000001
101,12,20250130,198,20,970,105.54,76.77,787.69
