Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
97,26,20250130,576,5,229,19.61,31.56,177.82999999999998
209,26,20250130,630,20,673,77.6,75.19,520.21
233,26,20250130,247,15,105,4.44,5.99,94.57
620,26,20250130,938,6,545,40.58,60.97,443.45
291,26,20250130,723,10,909,109.19,77.36,722.45
681,26,20250130,175,2,558,63.47,29.27,465.26
188,26,20250130,300,16,711,22.88,87.19,600.9300000000001
466,26,20250130,357,1,374,52.92,26.42,294.65999999999997
989,26,20250130,866,5,324,20.67,28.57,274.76
741,26,20250130,112,16,845,22.11,104.19,718.7
148,26,20250130,443,13,406,49.64,55.31,301.05
830,26,20250130,688,3,897,128.15,119.36,649.49
369,26,20250130,959,1,470,9.73,63.35,396.92
683,26,20250130,445,11,541,54.64,28.88,457.48
794,26,20250130,859,5,780,30.12,79.13,670.75
564,26,20250130,988,12,514,71.21,34.25,408.54
775,26,20250130,758,4,951,37.6,92.51,820.89
573,26,20250130,184,4,429,49.61,63.3,316.09000000000003
941,26,20250130,566,7,610,91.23,87.26,431.51
20,26,20250130,71,9,695,50.1,97.58,547.3199999999999
224,26,20250130,387,11,832,118.14,84.4,629.46
610,26,20250130,976,15,570,44.83,54.72,470.45
510,26,20250130,110,18,669,76.48,40.59,551.93
562,26,20250130,648,6,829,26.85,69.48,732.67
501,26,20250130,882,3,788,116.02,40.42,631.56
732,26,20250130,728,18,298,8.27,40.27,249.45999999999998
742,26,20250130,892,15,553,17.28,44.78,490.94
843,26,20250130,472,3,395,28.32,47.95,318.73
236,26,20250130,891,14,665,70.84,39.55,554.61
694,26,20250130,38,9,100,14.43,11.01,74.56
501,26,20250130,802,14,196,18.88,21.34,155.78
389,26,20250130,544,16,790,32.86,112.38,644.76
828,26,20250130,741,20,215,16.56,24.92,173.51999999999998
750,26,20250130,322,7,589,72.98,67.3,448.72
993,26,20250130,127,12,311,11.84,41.17,257.99
528,26,20250130,187,9,320,27.29,30.02,262.69
435,26,20250130,74,10,567,47.88,57.37,461.75
95,26,20250130,966,7,103,4.89,8.2,89.91
