Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
634,64,20250130,775,5,392,12.59,35.28,344.13
960,64,20250130,99,5,869,42.69,103.81,722.5
66,64,20250130,132,12,699,95.24,99.36,504.4
24,64,20250130,992,14,470,36.77,40.96,392.27
305,64,20250130,647,15,389,46.01,34.47,308.52
246,64,20250130,424,1,803,110.97,67.5,624.53
394,64,20250130,508,8,871,20.35,117.11,733.54
438,64,20250130,472,11,858,96.88,96.6,664.52
629,64,20250130,89,13,483,13.98,65.23,403.78999999999996
214,64,20250130,401,15,991,96.13,80.73,814.14
763,64,20250130,246,2,610,76.7,31.83,501.47
4,64,20250130,801,2,768,110.47,59.55,597.98
381,64,20250130,276,19,539,45.5,76.22,417.28
87,64,20250130,645,19,412,42.42,44.5,325.08
507,64,20250130,780,18,205,4.43,11.82,188.75
70,64,20250130,973,16,425,49.24,22.08,353.68
963,64,20250130,959,5,174,4.75,24.04,145.21
833,64,20250130,991,19,580,28.09,71.28,480.63
471,64,20250130,481,5,687,56.44,52.03,578.53
53,64,20250130,430,5,556,72.64,38.92,444.44
109,64,20250130,56,6,113,5.51,6.52,100.97
411,64,20250130,185,19,934,38.26,59.92,835.8199999999999
565,64,20250130,989,1,363,22.49,43.96,296.55
483,64,20250130,25,18,769,39.66,92.24,637.1
17,64,20250130,570,1,768,30.93,49.34,687.73
935,64,20250130,90,8,312,16.06,22.25,273.69
546,64,20250130,993,4,312,24.9,25.75,261.35
299,64,20250130,402,7,375,51.23,52.71,271.06
641,64,20250130,404,2,298,35.68,30.5,231.82
696,64,20250130,691,9,637,69.63,61.83,505.54
253,64,20250130,432,16,261,20.01,21.11,219.88
847,64,20250130,165,8,757,75.07,43.41,638.52
524,64,20250130,891,12,615,55.96,35.79,523.25
336,64,20250130,377,1,466,43.62,34.24,388.14
157,64,20250130,129,19,818,24.46,121.37,672.17
27,64,20250130,164,4,721,37.9,88.19,594.91
549,64,20250130,139,13,391,42.61,31.65,316.74
336,64,20250130,567,17,534,23.9,48.28,461.82
887,64,20250130,861,18,997,144.74,98.91,753.35
692,64,20250130,392,19,250,29.94,20.41,199.65
474,64,20250130,681,18,203,11.65,18.53,172.82
182,64,20250130,602,6,827,17.86,89.67,719.47
304,64,20250130,469,19,272,22.7,37.31,211.99
990,64,20250130,536,8,489,27.4,53.79,407.81
468,64,20250130,729,13,530,59.44,58.76,411.8
503,64,20250130,555,20,591,58.21,56.16,476.63
615,64,20250130,637,7,308,39.18,37.8,231.02
439,64,20250130,83,4,462,19.94,48.37,393.69
748,64,20250130,335,1,297,9.08,30.14,257.78
584,64,20250130,208,8,677,72.41,74.97,529.62
172,64,20250130,490,3,549,40.66,75.24,433.1
97,64,20250130,16,7,570,83.07,68.61,418.32
56,64,20250130,112,20,943,39.41,124.38,779.21
654,64,20250130,680,11,235,27.86,28.04,179.1
963,64,20250130,578,19,671,63.23,66.64,541.13
933,64,20250130,274,10,950,135.87,49.05,765.0799999999999
243,64,20250130,628,1,197,18.37,15.32,163.31
633,64,20250130,198,19,980,38.83,80.69,860.48
808,64,20250130,533,1,166,8.91,11.71,145.38
290,64,20250130,168,7,448,24.85,48.56,374.59000000000003
217,64,20250130,322,16,258,8.14,32.0,217.86
687,64,20250130,372,20,297,36.95,19.22,240.82999999999998
860,64,20250130,38,9,775,98.49,57.31,619.2
654,64,20250130,657,19,194,5.47,21.61,166.92000000000002
134,64,20250130,684,2,469,17.74,65.65,385.61
826,64,20250130,761,11,306,45.17,44.07,216.76
803,64,20250130,43,4,426,29.1,60.82,336.08
800,64,20250130,925,15,872,28.78,49.03,794.19
708,64,20250130,967,4,532,53.25,33.56,445.19
242,64,20250130,404,4,223,28.94,29.85,164.20999999999998
646,64,20250130,970,19,838,69.17,94.62,674.21
253,64,20250130,841,6,299,42.02,21.24,235.74
640,64,20250130,549,3,697,104.16,94.83,498.01
387,64,20250130,174,9,883,66.08,131.38,685.54
623,64,20250130,99,16,160,12.35,22.05,125.6
900,64,20250130,34,13,848,77.68,116.1,654.22
425,64,20250130,428,12,827,20.05,115.32,691.63
600,64,20250130,525,12,643,51.97,52.49,538.54
931,64,20250130,949,14,173,10.99,9.78,152.23
237,64,20250130,286,2,708,35.0,58.2,614.8
734,64,20250130,649,14,525,22.83,43.53,458.64
381,64,20250130,666,20,435,49.12,44.53,341.35
838,64,20250130,603,9,894,76.36,130.51,687.13
116,64,20250130,262,6,335,29.87,21.85,283.28
455,64,20250130,838,6,471,9.49,23.75,437.76
797,64,20250130,833,1,505,18.47,54.21,432.32
293,64,20250130,37,19,958,76.27,80.06,801.6700000000001
331,64,20250130,405,8,483,58.52,27.35,397.13
129,64,20250130,122,10,882,47.42,72.69,761.89
247,64,20250130,344,14,390,37.17,33.52,319.31
421,64,20250130,64,17,502,13.91,45.96,442.13
74,64,20250130,140,13,825,79.79,82.47,662.74
962,64,20250130,155,4,987,43.69,50.11,893.2
479,64,20250130,588,14,568,17.76,37.04,513.2
535,64,20250130,176,20,440,19.41,49.17,371.42
954,64,20250130,30,10,174,4.71,14.12,155.17000000000002
513,64,20250130,75,3,142,7.81,13.01,121.18
42,64,20250130,192,11,813,53.13,105.86,654.01
91,64,20250130,184,5,859,56.72,119.92,682.36
483,64,20250130,813,18,123,3.68,9.3,110.02
354,64,20250130,179,17,875,48.1,44.27,782.63
300,64,20250130,263,4,234,27.25,33.76,172.99
337,64,20250130,392,8,827,86.51,90.1,650.39
952,64,20250130,308,9,336,8.91,21.45,305.64
57,64,20250130,808,3,356,18.62,33.18,304.2
480,64,20250130,74,14,798,35.95,67.63,694.42
255,64,20250130,907,6,181,24.37,11.17,145.46
2,64,20250130,623,20,391,23.55,44.64,322.81
261,64,20250130,176,2,951,95.96,49.35,805.69
686,64,20250130,969,3,541,64.12,29.38,447.5
650,64,20250130,609,8,448,58.03,60.51,329.46000000000004
993,64,20250130,660,5,731,40.58,100.07,590.35
612,64,20250130,76,3,698,98.23,41.13,558.64
347,64,20250130,273,8,569,60.86,64.9,443.24
32,64,20250130,832,19,847,82.93,71.33,692.74
884,64,20250130,37,5,410,38.5,40.36,331.14
285,64,20250130,367,20,180,15.22,9.55,155.23
79,64,20250130,702,6,682,39.89,70.13,571.98
424,64,20250130,290,2,137,18.75,14.59,103.66
376,64,20250130,785,20,859,57.56,62.72,738.72
563,64,20250130,587,2,394,12.13,49.34,332.53
889,64,20250130,121,3,203,5.55,16.57,180.88
270,64,20250130,392,12,937,61.02,112.3,763.6800000000001
906,64,20250130,256,13,752,62.69,102.57,586.74
762,64,20250130,392,10,110,9.63,6.99,93.38
