Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
888,25,20250130,145,17,291,19.15,36.74,235.11
863,25,20250130,359,11,211,14.32,11.82,184.86
390,25,20250130,826,18,301,28.75,26.85,245.4
199,25,20250130,859,16,890,82.26,105.23,702.51
907,25,20250130,80,14,485,45.55,69.99,369.46000000000004
410,25,20250130,535,19,827,123.0,59.2,644.8
585,25,20250130,538,9,894,103.68,133.96,656.36
82,25,20250130,583,3,525,55.61,61.73,407.65999999999997
25,25,20250130,7,9,979,131.34,113.35,734.31
148,25,20250130,470,3,527,68.97,41.08,416.95
38,25,20250130,916,16,674,96.21,98.04,479.75
631,25,20250130,101,3,356,12.45,52.89,290.65999999999997
566,25,20250130,449,12,750,62.33,56.8,630.87
872,25,20250130,213,10,580,49.9,45.39,484.71000000000004
528,25,20250130,363,17,610,33.01,49.37,527.62
427,25,20250130,268,2,374,40.67,29.5,303.83
363,25,20250130,947,13,505,31.29,31.99,441.72
273,25,20250130,330,3,921,119.86,104.0,697.14
70,25,20250130,797,14,464,58.34,53.82,351.84000000000003
382,25,20250130,885,3,600,78.47,39.52,482.01
7,25,20250130,800,9,174,5.49,13.14,155.37
846,25,20250130,175,7,586,53.27,50.52,482.21
423,25,20250130,781,2,592,66.48,80.35,445.17
767,25,20250130,430,17,272,13.81,13.93,244.26
174,25,20250130,902,18,378,52.39,25.94,299.67
341,25,20250130,716,15,272,16.29,30.76,224.95
468,25,20250130,860,13,366,47.83,36.57,281.6
177,25,20250130,236,1,967,33.62,54.06,879.3199999999999
202,25,20250130,679,14,748,82.08,71.84,594.0799999999999
705,25,20250130,270,14,498,28.79,72.84,396.37
982,25,20250130,83,14,760,105.6,43.29,611.11
561,25,20250130,980,16,212,19.94,29.43,162.63
118,25,20250130,562,20,182,16.45,16.7,148.85
140,25,20250130,527,20,245,8.42,28.0,208.57999999999998
534,25,20250130,282,7,918,124.82,111.21,681.97
710,25,20250130,181,1,593,63.87,64.07,465.06
604,25,20250130,254,9,626,27.38,33.68,564.94
994,25,20250130,18,12,418,40.37,43.54,334.09000000000003
531,25,20250130,399,8,654,22.92,38.42,592.66
138,25,20250130,6,16,955,123.73,80.58,750.69
341,25,20250130,516,7,370,41.44,40.12,288.44
553,25,20250130,4,2,237,23.27,25.46,188.26999999999998
