Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
86,7,20250130,653,11,799,55.68,58.84,684.48
921,7,20250130,65,4,357,47.22,23.8,285.98
758,7,20250130,339,6,451,16.72,44.82,389.46
847,7,20250130,347,9,834,123.96,94.5,615.54
70,7,20250130,618,1,394,18.8,55.2,320.0
212,7,20250130,780,11,136,14.32,11.56,110.12
647,7,20250130,33,9,481,29.96,30.24,420.8
31,7,20250130,524,12,699,76.04,82.39,540.5699999999999
859,7,20250130,320,4,938,72.14,118.45,747.41
936,7,20250130,974,20,492,54.08,43.35,394.57
135,7,20250130,414,13,230,15.49,31.24,183.27
137,7,20250130,866,4,521,52.08,76.65,392.27
564,7,20250130,634,12,489,39.03,29.27,420.7
474,7,20250130,773,2,329,47.37,40.35,241.28
376,7,20250130,55,9,536,32.58,48.7,454.72
66,7,20250130,547,13,514,58.55,45.0,410.45
582,7,20250130,602,19,273,19.21,28.28,225.51
613,7,20250130,54,18,647,69.03,34.8,543.17
289,7,20250130,901,4,955,99.92,124.74,730.34
665,7,20250130,84,19,452,57.33,30.74,363.93
318,7,20250130,275,2,176,8.76,23.72,143.52
554,7,20250130,594,16,999,77.82,121.08,800.1
567,7,20250130,629,15,446,21.58,48.85,375.57
321,7,20250130,780,12,467,33.47,28.41,405.12
768,7,20250130,291,19,744,67.71,39.77,636.52
600,7,20250130,900,3,871,74.74,49.88,746.38
717,7,20250130,83,14,401,46.18,44.99,309.83
250,7,20250130,601,16,140,11.54,10.22,118.24000000000001
607,7,20250130,588,10,495,59.71,50.95,384.34000000000003
148,7,20250130,472,12,248,19.62,28.88,199.5
395,7,20250130,802,17,315,16.41,38.68,259.90999999999997
829,7,20250130,478,18,917,27.4,69.42,820.1800000000001
764,7,20250130,957,5,416,29.7,46.46,339.84000000000003
53,7,20250130,37,18,909,65.56,122.15,721.29
492,7,20250130,781,5,599,75.04,62.39,461.57
673,7,20250130,349,3,280,37.15,14.0,228.85
282,7,20250130,175,1,427,21.0,32.39,373.61
500,7,20250130,71,17,613,35.09,89.11,488.8
633,7,20250130,533,12,620,40.83,70.82,508.35
677,7,20250130,367,16,379,10.06,45.05,323.89
808,7,20250130,505,2,657,57.55,50.81,548.64
443,7,20250130,651,20,194,17.45,10.94,165.61
268,7,20250130,666,13,602,29.95,65.88,506.17
62,7,20250130,392,6,462,33.0,31.25,397.75
85,7,20250130,267,12,963,32.32,71.58,859.1
896,7,20250130,623,1,505,34.75,43.34,426.90999999999997
368,7,20250130,968,12,745,103.32,86.59,555.09
658,7,20250130,943,9,484,26.3,40.38,417.32
708,7,20250130,80,6,448,58.14,61.51,328.35
54,7,20250130,825,6,146,18.6,20.78,106.62
410,7,20250130,380,16,385,39.3,44.74,300.96000000000004
126,7,20250130,234,7,759,68.87,46.93,643.2
355,7,20250130,192,18,636,60.08,36.74,539.1800000000001
104,7,20250130,167,10,394,20.12,42.35,331.53
392,7,20250130,150,12,949,84.71,95.31,768.98
83,7,20250130,236,13,118,14.69,14.92,88.39
446,7,20250130,507,4,186,9.54,14.51,161.95
835,7,20250130,536,9,576,65.33,53.04,457.63
839,7,20250130,10,7,751,38.19,70.76,642.05
340,7,20250130,978,10,586,26.41,83.23,476.36
389,7,20250130,279,20,492,64.36,30.14,397.5
247,7,20250130,875,15,362,50.02,50.61,261.37
196,7,20250130,542,12,833,51.59,71.48,709.93
349,7,20250130,799,6,919,48.77,46.86,823.37
811,7,20250130,36,8,182,9.42,23.54,149.04
516,7,20250130,348,9,186,12.98,15.35,157.67000000000002
81,7,20250130,136,5,549,75.37,65.74,407.89
382,7,20250130,329,15,402,14.36,45.2,342.44
626,7,20250130,363,11,933,61.53,135.29,736.1800000000001
797,7,20250130,264,16,464,54.21,53.72,356.07
140,7,20250130,392,14,733,76.63,89.69,566.6800000000001
489,7,20250130,314,1,492,10.02,52.3,429.68
867,7,20250130,612,3,326,42.38,19.72,263.9
756,7,20250130,769,9,707,41.85,53.68,611.47
179,7,20250130,593,13,620,14.62,59.42,545.96
861,7,20250130,775,13,478,17.65,56.9,403.45
252,7,20250130,98,17,103,13.56,14.73,74.71000000000001
907,7,20250130,799,7,259,31.05,23.71,204.24
108,7,20250130,523,20,962,57.58,63.89,840.53
396,7,20250130,166,20,158,22.65,16.25,119.1
302,7,20250130,228,10,729,52.51,53.17,623.3199999999999
467,7,20250130,783,15,232,5.99,31.39,194.62
922,7,20250130,940,9,665,27.87,65.33,571.8
436,7,20250130,763,7,696,57.28,79.36,559.36
67,7,20250130,239,12,971,144.58,102.39,724.03
596,7,20250130,105,15,1000,48.73,101.19,850.08
847,7,20250130,155,9,585,77.57,39.71,467.72
490,7,20250130,583,15,764,81.64,53.05,629.31
246,7,20250130,823,18,567,52.39,74.73,439.88
759,7,20250130,694,20,921,128.38,98.42,694.2
895,7,20250130,458,15,160,9.26,10.52,140.22
807,7,20250130,367,16,835,37.92,103.18,693.9
784,7,20250130,169,1,454,47.49,37.74,368.77
875,7,20250130,653,18,674,58.24,46.13,569.63
750,7,20250130,436,20,940,24.81,137.07,778.12
900,7,20250130,609,1,839,49.13,67.55,722.3199999999999
636,7,20250130,225,14,252,23.7,23.29,205.01
305,7,20250130,168,10,403,52.15,52.96,297.89
579,7,20250130,639,12,289,15.98,22.47,250.55
378,7,20250130,40,4,325,44.1,41.39,239.51
760,7,20250130,949,3,900,75.29,57.35,767.36
882,7,20250130,54,16,312,41.82,29.86,240.32
88,7,20250130,296,14,992,77.81,136.9,777.29
157,7,20250130,624,10,757,54.96,76.13,625.91
549,7,20250130,24,1,365,37.57,31.74,295.69
640,7,20250130,95,6,384,57.38,55.55,271.07
31,7,20250130,623,3,907,65.85,69.99,771.1600000000001
299,7,20250130,820,19,528,12.27,64.16,451.57
892,7,20250130,531,6,582,46.08,56.52,479.4
168,7,20250130,502,14,220,25.16,24.02,170.82
574,7,20250130,711,10,646,24.21,49.58,572.21
596,7,20250130,849,5,798,34.64,87.25,676.11
809,7,20250130,619,19,134,12.87,18.57,102.56
140,7,20250130,841,11,600,38.64,63.56,497.8
788,7,20250130,631,15,848,89.64,126.73,631.63
971,7,20250130,244,3,793,116.86,50.86,625.28
729,7,20250130,362,19,408,42.67,58.97,306.36
821,7,20250130,541,18,457,61.91,38.78,356.31
913,7,20250130,745,20,352,10.24,43.13,298.63
952,7,20250130,422,15,911,128.34,83.83,698.8299999999999
275,7,20250130,315,17,722,66.38,45.12,610.5
549,7,20250130,503,5,430,25.61,43.81,360.58
813,7,20250130,915,1,996,142.13,66.35,787.52
724,7,20250130,707,7,707,36.48,84.99,585.53
220,7,20250130,372,9,820,93.09,51.21,675.7
451,7,20250130,606,20,551,56.9,54.05,440.05
721,7,20250130,670,14,573,35.66,47.75,489.59000000000003
946,7,20250130,366,17,176,20.56,22.54,132.9
310,7,20250130,888,5,760,25.3,62.61,672.09
837,7,20250130,899,9,151,8.31,11.43,131.26
964,7,20250130,666,20,640,78.38,75.94,485.68
547,7,20250130,824,10,761,93.4,67.45,600.15
260,7,20250130,61,11,248,9.01,30.16,208.82999999999998
205,7,20250130,87,2,207,27.77,27.21,152.01999999999998
661,7,20250130,402,1,979,83.35,86.81,808.84
32,7,20250130,180,14,642,39.04,43.4,559.56
517,7,20250130,66,16,338,18.03,31.11,288.86
29,7,20250130,513,12,509,11.31,50.21,447.48
589,7,20250130,382,20,359,45.81,30.81,282.38
163,7,20250130,770,8,667,85.64,71.76,509.6
486,7,20250130,442,9,414,46.96,51.39,315.65
235,7,20250130,866,10,327,18.11,19.51,289.38
381,7,20250130,801,8,146,9.68,16.64,119.68
396,7,20250130,995,12,472,58.26,25.93,387.81
193,7,20250130,231,19,834,68.55,86.29,679.16
667,7,20250130,759,13,798,55.39,102.53,640.0799999999999
322,7,20250130,637,13,779,29.52,87.08,662.4
864,7,20250130,338,11,476,66.95,41.3,367.75
820,7,20250130,162,12,263,24.94,31.05,207.01
686,7,20250130,573,7,946,57.23,114.34,774.4300000000001
707,7,20250130,764,17,535,41.12,35.64,458.24
342,7,20250130,24,19,246,9.41,21.44,215.15
778,7,20250130,502,10,540,48.89,54.07,437.03999999999996
356,7,20250130,248,17,403,43.89,25.56,333.55
780,7,20250130,769,5,111,13.39,10.03,87.58
689,7,20250130,455,8,919,109.8,96.95,712.25
248,7,20250130,438,4,190,26.66,16.15,147.19
703,7,20250130,466,14,183,22.22,21.28,139.5
539,7,20250130,721,5,455,22.96,23.67,408.37
896,7,20250130,541,4,564,61.95,69.06,432.99
21,7,20250130,748,20,671,51.65,53.02,566.33
436,7,20250130,957,14,370,21.47,46.14,302.39
124,7,20250130,407,4,616,69.92,76.85,469.23
932,7,20250130,79,16,276,31.62,37.22,207.16
960,7,20250130,320,12,602,48.44,32.91,520.65
555,7,20250130,571,4,669,79.17,75.84,513.99
707,7,20250130,138,8,222,11.02,27.13,183.85
545,7,20250130,19,5,622,77.07,75.91,469.02
33,7,20250130,653,7,183,25.75,18.6,138.65
457,7,20250130,305,6,793,54.84,89.45,648.71
479,7,20250130,33,18,759,90.4,61.28,607.3199999999999
44,7,20250130,484,13,651,26.62,40.7,583.68
846,7,20250130,572,2,797,36.57,88.0,672.4300000000001
399,7,20250130,80,12,640,37.85,46.89,555.26
993,7,20250130,358,12,582,21.19,35.47,525.34
279,7,20250130,293,7,474,25.15,32.16,416.69
333,7,20250130,799,2,128,18.74,11.92,97.34
924,7,20250130,426,10,636,33.54,48.89,553.5699999999999
333,7,20250130,4,13,852,19.88,113.81,718.31
125,7,20250130,12,16,856,60.91,104.37,690.72
459,7,20250130,690,14,462,14.24,67.9,379.86
380,7,20250130,966,5,328,28.49,47.37,252.14
542,7,20250130,497,14,917,26.27,63.48,827.25
588,7,20250130,794,18,992,50.24,121.79,819.97
379,7,20250130,959,12,151,16.35,9.68,124.97
652,7,20250130,382,17,855,100.97,102.63,651.4
400,7,20250130,51,19,523,34.82,54.67,433.51
418,7,20250130,672,17,306,45.35,41.14,219.51
54,7,20250130,381,9,472,14.5,60.33,397.17
768,7,20250130,996,10,380,25.33,24.18,330.49
285,7,20250130,381,19,569,46.05,32.03,490.92
88,7,20250130,98,14,654,29.3,59.33,565.37
638,7,20250130,362,20,956,28.05,80.13,847.82
723,7,20250130,937,3,393,45.25,53.75,294.0
692,7,20250130,747,7,858,73.81,74.68,709.51
597,7,20250130,241,1,703,59.85,73.79,569.36
487,7,20250130,858,11,315,40.35,31.52,243.13
637,7,20250130,779,12,200,4.37,19.0,176.63
121,7,20250130,165,13,134,5.8,11.0,117.2
982,7,20250130,854,9,621,54.51,63.19,503.3
48,7,20250130,651,12,285,23.62,31.11,230.26999999999998
818,7,20250130,699,1,711,43.29,64.58,603.13
523,7,20250130,143,14,447,53.74,36.38,356.88
764,7,20250130,744,15,627,83.31,69.81,473.88
484,7,20250130,158,15,213,11.43,28.36,173.21
969,7,20250130,608,8,894,32.8,131.25,729.95
441,7,20250130,438,2,948,58.36,72.25,817.39
857,7,20250130,385,10,468,44.38,27.96,395.65999999999997
121,7,20250130,991,6,676,73.27,36.73,566.0
207,7,20250130,255,4,240,13.2,13.1,213.7
111,7,20250130,306,15,529,28.58,35.83,464.59000000000003
556,7,20250130,968,6,393,27.53,37.87,327.6
629,7,20250130,161,14,201,20.22,26.36,154.42000000000002
773,7,20250130,739,14,823,23.83,119.29,679.88
426,7,20250130,238,12,766,21.76,39.14,705.1
77,7,20250130,753,20,154,3.31,16.49,134.2
603,7,20250130,588,3,538,50.49,68.02,419.49
325,7,20250130,278,18,471,46.93,30.99,393.08
898,7,20250130,740,7,639,44.01,60.27,534.72
922,7,20250130,233,2,300,41.32,20.44,238.24
116,7,20250130,331,15,100,12.19,12.24,75.57
612,7,20250130,107,12,964,91.19,58.32,814.49
757,7,20250130,116,10,994,135.18,106.44,752.38
