Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
904,35,20250130,357,3,427,55.93,48.92,322.15
557,35,20250130,86,11,501,61.33,70.29,369.38
778,35,20250130,683,4,534,64.28,44.55,425.17
426,35,20250130,831,19,905,130.91,68.74,705.35
982,35,20250130,215,3,822,119.16,85.83,617.01
941,35,20250130,106,2,236,9.17,28.5,198.32999999999998
679,35,20250130,435,8,306,26.06,23.13,256.81
758,35,20250130,13,7,457,24.05,52.51,380.44
339,35,20250130,865,12,339,45.1,35.24,258.65999999999997
160,35,20250130,626,17,466,40.26,28.41,397.33
971,35,20250130,62,2,644,19.97,72.15,551.88
26,35,20250130,857,17,973,145.66,94.74,732.6
77,35,20250130,272,12,198,7.77,14.89,175.34
5,35,20250130,261,19,901,52.96,97.84,750.2
597,35,20250130,609,2,496,18.37,43.62,434.01
167,35,20250130,797,3,261,32.93,33.47,194.6
184,35,20250130,565,15,437,52.4,55.71,328.89
498,35,20250130,985,5,320,19.44,42.32,258.24
936,35,20250130,188,20,648,42.93,90.32,514.75
922,35,20250130,331,12,674,98.49,66.19,509.32
521,35,20250130,483,6,312,38.47,36.16,237.37
110,35,20250130,378,15,158,19.94,19.88,118.18
366,35,20250130,503,4,255,28.57,26.18,200.25
2,35,20250130,235,16,713,81.03,64.06,567.91
232,35,20250130,251,15,494,26.86,33.92,433.22
781,35,20250130,668,10,244,17.07,18.51,208.42000000000002
5,35,20250130,3,4,933,58.91,69.35,804.74
38,35,20250130,729,1,944,61.18,61.25,821.5699999999999
604,35,20250130,870,13,127,5.48,18.85,102.67
634,35,20250130,791,2,371,24.38,31.06,315.56
157,35,20250130,900,8,551,64.11,50.36,436.53
638,35,20250130,446,2,189,6.15,11.68,171.17000000000002
43,35,20250130,551,12,395,15.74,56.28,322.98
936,35,20250130,240,4,944,109.75,123.73,710.52
186,35,20250130,744,2,737,105.43,77.93,553.64
175,35,20250130,310,6,452,19.8,55.26,376.94
33,35,20250130,997,18,757,56.55,62.38,638.0699999999999
162,35,20250130,792,8,129,4.15,9.57,115.28
534,35,20250130,38,15,468,46.93,52.44,368.63
710,35,20250130,481,18,704,96.91,39.17,567.9200000000001
351,35,20250130,720,2,637,46.73,39.83,550.44
390,35,20250130,998,4,138,18.75,8.61,110.64
546,35,20250130,973,14,253,8.65,19.31,225.04
689,35,20250130,853,8,133,4.65,6.8,121.55
631,35,20250130,863,2,350,23.92,25.28,300.8
388,35,20250130,377,8,273,40.56,20.99,211.45
508,35,20250130,117,2,194,27.09,16.83,150.07999999999998
943,35,20250130,819,20,723,23.0,104.17,595.83
951,35,20250130,271,7,572,41.49,53.07,477.44
699,35,20250130,661,3,879,34.25,91.38,753.37
902,35,20250130,641,16,544,28.36,65.58,450.06
797,35,20250130,899,18,287,18.66,23.12,245.22
488,35,20250130,154,10,805,52.42,76.43,676.15
621,35,20250130,831,12,528,57.66,43.98,426.36
569,35,20250130,888,10,287,24.37,24.81,237.82
512,35,20250130,334,10,869,70.88,105.5,692.62
415,35,20250130,66,7,527,43.4,69.02,414.58000000000004
661,35,20250130,797,15,427,37.43,50.88,338.69
193,35,20250130,15,4,296,24.41,38.24,233.35
502,35,20250130,658,10,451,11.83,23.21,415.96
116,35,20250130,305,11,620,58.92,38.62,522.46
441,35,20250130,596,16,585,40.08,38.95,505.97
