Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
248,19,20250130,80,11,477,33.85,59.15,384.0
365,19,20250130,652,6,689,59.02,51.2,578.78
76,19,20250130,198,16,905,55.13,90.45,759.42
888,19,20250130,665,6,175,25.17,10.84,138.99
881,19,20250130,245,3,603,87.83,83.88,431.29
497,19,20250130,794,16,673,93.44,66.41,513.15
296,19,20250130,39,20,964,122.91,52.84,788.25
322,19,20250130,783,9,938,33.73,95.78,808.49
521,19,20250130,784,5,854,42.73,43.58,767.69
743,19,20250130,482,6,272,5.56,17.49,248.95
375,19,20250130,212,8,878,107.84,75.0,695.16
498,19,20250130,491,11,984,135.59,57.9,790.51
950,19,20250130,399,15,328,15.65,27.34,285.01
438,19,20250130,84,5,693,46.75,35.75,610.5
220,19,20250130,741,12,254,16.15,21.53,216.32
230,19,20250130,293,1,539,37.84,78.48,422.68
391,19,20250130,269,18,985,59.46,97.05,828.49
93,19,20250130,195,5,538,65.21,61.67,411.12
472,19,20250130,434,19,515,65.58,54.04,395.38
957,19,20250130,828,1,202,6.84,21.75,173.41
675,19,20250130,191,11,151,12.15,8.22,130.63
757,19,20250130,79,19,106,9.1,5.36,91.53999999999999
90,19,20250130,743,13,561,24.17,51.35,485.48
364,19,20250130,500,8,529,53.1,68.02,407.88
670,19,20250130,296,5,110,14.88,10.2,84.92
985,19,20250130,792,9,768,18.45,94.83,654.72
426,19,20250130,379,4,732,82.32,90.42,559.26
320,19,20250130,350,17,634,50.15,87.64,496.21000000000004
47,19,20250130,130,16,801,25.02,58.28,717.7
868,19,20250130,729,19,267,15.04,25.37,226.59
605,19,20250130,938,14,177,20.63,15.33,141.04
771,19,20250130,128,16,143,3.37,7.36,132.27
882,19,20250130,531,6,826,32.34,93.99,699.67
639,19,20250130,794,19,435,16.13,37.73,381.14
880,19,20250130,421,13,368,21.03,35.62,311.35
405,19,20250130,168,6,695,67.32,84.71,542.97
470,19,20250130,99,7,509,11.17,59.95,437.88
87,19,20250130,608,4,434,46.17,43.62,344.21000000000004
847,19,20250130,754,16,354,22.49,24.71,306.8
