Customer_ID,Store_ID,Order_Date_ID,Product_ID,Quantity_Ordered,Order_Amount,Discount_Amount,Shipping_Cost,Total_Amount
289,59,20250130,342,9,555,74.81,63.43,416.76
458,59,20250130,105,1,843,112.98,95.53,634.49
32,59,20250130,388,17,434,50.69,23.52,359.79
442,59,20250130,607,11,432,35.72,24.87,371.40999999999997
46,59,20250130,818,12,256,24.91,12.88,218.21
942,59,20250130,937,14,506,45.93,65.0,395.07
824,59,20250130,130,9,526,59.37,57.78,408.85
22,59,20250130,438,2,972,81.65,129.65,760.7
528,59,20250130,643,18,263,21.14,19.2,222.66
559,59,20250130,373,15,464,66.28,29.41,368.31
2,59,20250130,246,4,414,47.57,39.78,326.65
849,59,20250130,770,3,232,24.08,23.98,183.94
66,59,20250130,809,5,874,97.6,115.92,660.48
511,59,20250130,563,1,387,26.49,39.53,320.98
552,59,20250130,831,11,130,16.05,12.5,101.45
706,59,20250130,953,3,218,24.91,23.08,170.01
762,59,20250130,702,16,411,44.39,59.35,307.26
73,59,20250130,423,19,693,86.16,99.6,507.24
924,59,20250130,103,20,757,71.11,97.16,588.73
160,59,20250130,796,11,921,129.28,64.14,727.5799999999999
742,59,20250130,898,12,317,39.41,17.62,259.97
28,59,20250130,538,20,273,31.97,14.7,226.32999999999998
888,59,20250130,171,3,568,25.58,31.5,510.92
746,59,20250130,225,17,564,67.38,66.88,429.74
772,59,20250130,283,10,715,102.63,47.8,564.5699999999999
114,59,20250130,9,20,706,72.53,98.73,534.74
331,59,20250130,299,17,887,35.09,66.92,784.99
612,59,20250130,263,15,726,41.85,65.7,618.45
149,59,20250130,603,20,490,69.68,60.0,360.32
235,59,20250130,764,10,556,34.12,58.0,463.88
842,59,20250130,291,2,987,95.23,117.55,774.22
298,59,20250130,885,6,815,52.37,101.2,661.4300000000001
458,59,20250130,421,12,899,65.32,64.24,769.44
557,59,20250130,934,20,208,27.85,26.38,153.76999999999998
997,59,20250130,307,20,953,96.32,110.65,746.03
202,59,20250130,635,7,292,18.71,27.08,246.21
890,59,20250130,123,15,157,18.11,22.91,115.98
410,59,20250130,765,14,179,16.24,12.72,150.04
449,59,20250130,879,11,294,24.03,39.12,230.85
412,59,20250130,721,20,769,49.09,76.64,643.27
35,59,20250130,731,19,470,52.45,67.6,349.95
449,59,20250130,499,2,194,26.83,28.42,138.75
658,59,20250130,709,6,924,121.17,135.62,667.21
671,59,20250130,762,9,531,55.57,49.99,425.44
438,59,20250130,153,7,279,13.93,37.19,227.88
705,59,20250130,970,11,393,22.82,42.66,327.52
459,59,20250130,904,14,234,11.96,13.81,208.23
696,59,20250130,18,9,384,15.48,31.94,336.58
770,59,20250130,305,15,634,26.85,91.26,515.89
743,59,20250130,841,15,731,103.81,103.15,524.04
182,59,20250130,992,12,813,102.78,61.14,649.0799999999999
947,59,20250130,465,13,877,54.95,61.27,760.78
71,59,20250130,641,9,204,18.48,10.48,175.04
228,59,20250130,339,18,213,30.93,21.0,161.07
988,59,20250130,836,10,184,21.97,26.32,135.71
1000,59,20250130,270,15,528,64.83,59.84,403.33
530,59,20250130,403,6,101,15.07,12.54,73.39
51,59,20250130,263,13,548,39.27,41.72,467.01
311,59,20250130,381,7,456,44.99,67.07,343.94
885,59,20250130,109,14,131,12.44,18.75,99.81
461,59,20250130,563,5,369,27.8,47.81,293.39
275,59,20250130,806,7,226,21.72,12.31,191.97
134,59,20250130,517,19,980,142.64,101.37,735.99
320,59,20250130,148,3,325,10.93,27.37,286.7
278,59,20250130,945,17,146,20.92,7.73,117.35
717,59,20250130,711,11,487,70.18,57.3,359.52
309,59,20250130,589,19,323,45.4,34.85,242.75
312,59,20250130,16,18,707,32.31,64.39,610.3
134,59,20250130,973,9,370,19.92,50.8,299.28
33,59,20250130,473,16,599,73.3,31.24,494.46000000000004
188,59,20250130,764,18,803,90.41,103.15,609.44
404,59,20250130,241,15,583,59.63,78.71,444.65999999999997
572,59,20250130,844,2,856,113.06,57.54,685.4
816,59,20250130,255,14,375,17.0,51.08,306.92
898,59,20250130,294,20,411,41.78,28.82,340.4
889,59,20250130,299,6,762,65.42,109.2,587.38
127,59,20250130,108,13,238,21.62,32.93,183.45
198,59,20250130,876,18,853,47.23,60.92,744.85
262,59,20250130,762,1,915,108.24,74.23,732.53
824,59,20250130,279,12,690,51.42,102.42,536.16
878,59,20250130,503,1,199,19.26,25.72,154.01999999999998
125,59,20250130,793,13,480,66.35,60.97,352.68
460,59,20250130,680,11,486,38.09,32.44,415.47
226,59,20250130,9,11,574,56.38,80.36,437.26
548,59,20250130,745,16,839,33.98,87.64,717.38
881,59,20250130,203,16,179,3.84,16.86,158.3
450,59,20250130,883,12,919,42.08,60.99,815.9300000000001
634,59,20250130,236,15,925,86.99,57.63,780.38
563,59,20250130,391,10,386,42.69,33.62,309.69
771,59,20250130,783,14,454,33.85,38.54,381.61
60,59,20250130,686,18,352,49.29,40.2,262.51
766,59,20250130,269,17,890,122.56,95.16,672.28
208,59,20250130,943,12,714,90.26,76.93,546.81
99,59,20250130,578,4,655,90.85,67.25,496.9
669,59,20250130,631,11,590,13.35,57.7,518.95
589,59,20250130,325,2,318,45.29,17.17,255.54
831,59,20250130,401,8,996,87.85,91.46,816.69
298,59,20250130,890,5,172,11.46,16.79,143.75
203,59,20250130,290,8,818,84.77,46.14,687.09
690,59,20250130,683,7,215,28.1,17.84,169.06
229,59,20250130,605,1,802,66.2,71.27,664.53
688,59,20250130,615,2,574,69.26,35.11,469.63
145,59,20250130,137,14,856,107.66,94.91,653.4300000000001
857,59,20250130,673,1,619,20.45,78.64,519.91
932,59,20250130,212,16,128,18.0,7.61,102.39
554,59,20250130,138,9,775,48.47,109.56,616.97
761,59,20250130,832,1,643,18.4,86.78,537.8199999999999
983,59,20250130,202,14,638,78.38,55.86,503.76
24,59,20250130,545,20,740,107.21,76.81,555.98
78,59,20250130,469,17,474,14.42,45.23,414.35
131,59,20250130,952,16,897,69.82,80.73,746.45
76,59,20250130,77,4,723,21.42,63.04,638.54
232,59,20250130,842,15,160,4.88,8.11,147.01
220,59,20250130,416,13,391,35.36,28.08,327.56
167,59,20250130,282,6,529,59.67,48.02,421.31
239,59,20250130,111,1,909,49.29,119.75,739.96
631,59,20250130,55,8,739,91.87,49.85,597.28
981,59,20250130,105,19,506,19.97,56.13,429.9
426,59,20250130,42,14,160,12.45,17.58,129.97
725,59,20250130,520,2,936,49.69,111.58,774.73
362,59,20250130,638,12,767,43.32,39.94,683.74
842,59,20250130,20,7,206,8.83,15.2,181.97
753,59,20250130,71,8,794,62.35,85.18,646.47
571,59,20250130,478,2,834,21.08,97.65,715.27
342,59,20250130,834,20,590,82.04,75.15,432.81
122,59,20250130,293,9,714,93.82,36.88,583.3
831,59,20250130,756,10,757,64.36,49.63,643.01
838,59,20250130,554,15,124,3.53,12.67,107.8
142,59,20250130,229,19,992,89.6,76.16,826.24
422,59,20250130,756,7,460,30.43,47.51,382.06
592,59,20250130,180,10,146,19.63,7.86,118.51
413,59,20250130,108,20,774,95.51,112.8,565.69
930,59,20250130,66,15,238,8.02,17.26,212.72
647,59,20250130,393,5,120,3.02,8.36,108.62
368,59,20250130,510,13,387,40.92,53.54,292.53999999999996
149,59,20250130,349,6,653,69.08,49.54,534.38
562,59,20250130,767,4,119,15.4,17.09,86.50999999999999
318,59,20250130,90,16,893,37.06,127.56,728.38
636,59,20250130,838,8,516,67.2,38.36,410.44
480,59,20250130,964,11,480,17.17,33.31,429.52
548,59,20250130,314,6,159,12.57,15.4,131.03
289,59,20250130,570,16,662,60.74,43.38,557.88
674,59,20250130,224,12,618,79.43,69.43,469.14
439,59,20250130,799,14,647,90.68,64.73,491.59
165,59,20250130,265,8,312,44.03,34.44,233.53
749,59,20250130,469,2,884,68.1,49.39,766.51
37,59,20250130,456,17,685,85.0,58.49,541.51
280,59,20250130,705,9,590,27.72,83.27,479.01
821,59,20250130,729,5,962,55.14,138.89,767.97
840,59,20250130,440,8,195,26.68,12.17,156.15
273,59,20250130,31,9,923,113.61,120.84,688.55
447,59,20250130,498,6,738,50.7,77.22,610.08
52,59,20250130,472,4,227,17.71,14.7,194.59
429,59,20250130,636,5,568,28.89,55.88,483.23
62,59,20250130,685,3,576,32.16,34.43,509.40999999999997
539,59,20250130,175,10,143,16.41,7.32,119.27
931,59,20250130,391,19,199,13.58,20.37,165.05
577,59,20250130,404,4,652,27.73,82.51,541.76
839,59,20250130,628,1,892,39.54,81.74,770.72
234,59,20250130,589,3,909,135.83,73.46,699.71
698,59,20250130,1000,11,432,55.18,34.59,342.23
